Text	Screen Name	UTC	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type
Give your #SquadGoals an upgrade—enter now to meet President Obama: http://t.co/YciDxgp2G7 http://t.co/NTGLaTFJvi	BarackObama	2015-09-24T15:19:28.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9Rw 	1	0	photo
17.6 million Americans covered—that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare	BarackObama	2015-09-23T22:08:42.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s9QV 	1	0	
Watch @Pontifex say why it's so important for everyone to come together to #ActOnClimate. #PopeInDC http://t.co/ouZ0PDWQKt	BarackObama	2015-09-23T19:56:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/841730 	2	1	
Dress to impress—you could win the chance to meet President Obama. Enter now: http://t.co/zBueGYPTHd http://t.co/fAXVkEzVqU	BarackObama	2015-09-23T17:46:51.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t9Mk 	0	0	photo
"Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur." —President Obama	BarackObama	2015-09-23T16:41:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC	BarackObama	2015-09-23T13:21:15.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9MU 	1	1	
Get your camera ready—this is your chance to meet President Obama. Enter now: http://t.co/0oV4SDhmTC http://t.co/RSAOEK6By5	BarackObama	2015-09-22T21:25:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9X6 	0	0	photo
LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo	BarackObama	2015-09-22T20:03:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9QE 	0	1	
America doesn't need another shutdown—members of Congress need to do their job and pass a budget. Read more: http://t.co/f3JIAvFN4Y	BarackObama	2015-09-22T16:05:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9LZ 	0	0	
Hope you're ready—fall is here. http://t.co/LpWzq0BmiU	BarackObama	2015-09-21T22:48:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu	BarackObama	2015-09-21T20:50:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q9Ji 	0	1	
Climate change is real—and it's time to act. http://t.co/bjIcRhTniI (h/t @washingtonpost) http://t.co/U9HJCLVUGt	BarackObama	2015-09-21T17:49:40.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9Pr 	0	1	animated_gif
"There’s nothing principled about the idea of another government shutdown." —President Obama http://t.co/P7dlz9Q0V9	BarackObama	2015-09-19T18:12:46.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9K1 	0	0	
In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget. http://t.co/P7dlz9yq3B	BarackObama	2015-09-19T17:03:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9K1 	0	0	
LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4	BarackObama	2015-09-18T21:37:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q9I5 	0	1	
When women are empowered, extraordinary things happen. Read more: http://t.co/rJcgDBNvqY http://t.co/2y4N6lLsn3	BarackObama	2015-09-18T20:49:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9Ul 	0	0	photo
Retweet if you agree. #LeadOnLeave http://t.co/RTPz8Ni0zK	BarackObama	2015-09-18T19:06:54.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
It's time to #LeadOnLeave—because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h	BarackObama	2015-09-18T17:19:52.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t9J9 	1	0	
The uninsured rate continues to fall—and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam	BarackObama	2015-09-18T16:00:51.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i9MZ 	1	0	
"If you're eligible, commit to becoming a citizen today." —President Obama #ConstitutionDay https://t.co/y899RqDw4m	BarackObama	2015-09-17T20:47:44.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	https://amp.twimg.com/v/cd684f98-6fca-4bf2-a8de-fb478fb97a46 	1	0	
Investments in clean energy are boosting the economy—while fighting climate change. #ActOnClimate http://t.co/24j5r1rmAW	BarackObama	2015-09-17T18:44:13.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
States and cities from the U.S. and China are pledging to #ActOnClimate—years earlier than national targets. http://t.co/VCyS0feIHY	BarackObama	2015-09-17T17:15:43.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9UD 	1	0	
Since President Obama took office, the economy has seen the longest streak of private-sector job growth on record. http://t.co/eQfj7I4Hf7	BarackObama	2015-09-17T15:05:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Obamacare is working—and it's lowering the uninsured rate: http://t.co/ai6kVADJIN	BarackObama	2015-09-16T22:17:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9IV 	0	0	
Since President Obama took office, the deficit has been reduced by more than two-thirds. http://t.co/lpOOBKxN5d	BarackObama	2015-09-16T17:12:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
LIVE: President Obama is speaking with a group of business leaders at the @BizRoundtable. http://t.co/ntXhYFIvWD	BarackObama	2015-09-16T15:23:58.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a5Cr 	0	1	
Listen to President Obama's advice on going to college for high school seniors—including his oldest daughter. http://t.co/SvqO4wyZiW	BarackObama	2015-09-15T20:59:22.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/818462 	0	0	
Be part of the team fighting back against misinformation with facts: http://t.co/icg1JZ1EUE http://t.co/loxbvboLwq	BarackObama	2015-09-15T15:50:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b5E7 	0	0	photo
LIVE: President Obama is hosting a town hall on college access and affordability with high school students. http://t.co/b9Xi7mmcbr	BarackObama	2015-09-14T21:06:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/p9QT 	0	0	
Tune in at 4:40 p.m. ET to watch President Obama discuss college affordability with high school students in Iowa: http://t.co/D4mKdbJBIf	BarackObama	2015-09-14T20:11:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e56G 	0	0	
"From my family to yours, Shanah Tovah." —President Obama on #RoshHashanah http://t.co/O4TP1EOQfY	BarackObama	2015-09-14T19:21:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/810978 	1	0	
"Everyone should be able to find clear, reliable, open data on college affordability and value." —President Obama http://t.co/rl0d4lYTaQ	BarackObama	2015-09-12T18:11:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c56O 	0	0	
In the weekly address, President Obama discusses another step in expanding #CollegeOpportunity. http://t.co/rl0d4mguzq	BarackObama	2015-09-12T16:53:46.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c56O 	1	0	
"The events of September 11, 2001, left a permanent mark on the spirit of every American." —President Obama http://t.co/oob3Hc0vmi	BarackObama	2015-09-11T16:26:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
"This vote is a victory for diplomacy ... and for the safety and security of the world." —President Obama on the #IranDeal vote	BarackObama	2015-09-10T22:09:42.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
Retweet if you agree that education should be available to all those willing to work for it. #CollegeOpportunity http://t.co/4HyiqG46mm	BarackObama	2015-09-10T19:30:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
"I want two years of college to be as free and universal as high school is today." —President Obama http://t.co/bCyIRfknii	BarackObama	2015-09-10T17:12:00.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/805994 	0	0	
Progress happens when people fight for it. Join the movement—say you're in: http://t.co/SJBTJ4HLP9 http://t.co/rjGXjzlblf	BarackObama	2015-09-10T15:59:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j9FH 	0	0	photo
"I believe that working Americans should have the basic security of paid leave." —President Obama #LeadOnLeave http://t.co/ynIFoRouyj	BarackObama	2015-09-09T21:06:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/799746 	1	0	
LIVE: President Obama and @DrBiden discuss the administration's plan to expand #CollegeOpportunity. http://t.co/9dgwtJbcyp	BarackObama	2015-09-09T19:50:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q9Db 	1	1	
Tune in at 3:40 p.m. ET to watch President Obama and @DrBiden speak in Michigan on expanding #CollegeOpportunity. http://t.co/3Y6tYK6YQH	BarackObama	2015-09-09T18:49:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e53q 	1	1	
Solar energy is heading toward a record-setting year for growth. Find out more: http://t.co/L72GR0YrCp	BarackObama	2015-09-09T17:29:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b5BY 	0	0	
Get the facts on one of today's most consequential foreign policy debates: http://t.co/e5DVy50S2l #IranDeal	BarackObama	2015-09-09T16:09:59.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/p9Ne 	1	0	
The Obama administration is pushing for paid leave and a higher minimum wage at the state and local level. http://t.co/0oW8hN3jar	BarackObama	2015-09-08T21:17:49.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c55D 	0	0	
Check out Secretary of State @JohnKerry's op-ed debunking some of the myths surrounding the #IranDeal. http://t.co/dXPXxzhcHI	BarackObama	2015-09-08T17:37:52.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f9Iw 	1	1	
The #IranDeal has overwhelming support among leading scientists and non-proliferation experts. http://t.co/BxrK6jldNt	BarackObama	2015-09-08T16:30:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Today, America celebrates the grit and resilience of working families. Happy #LaborDay. http://t.co/WUEQreifAe	BarackObama	2015-09-07T17:50:50.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Today President Obama is expanding access to paid sick leave for about 300,000 federal workers. http://t.co/SMDmrDJElJ #LeadOnLeave	BarackObama	2015-09-07T16:22:58.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g9GU 	1	0	
LIVE: President Obama is speaking at the Greater Boston Labor Council #LaborDay Breakfast. http://t.co/a1JvqHrazW	BarackObama	2015-09-07T15:21:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b5At 	1	0	
"Plain and simple, a shutdown would hurt working Americans." —President Obama http://t.co/lgum3nGBmk	BarackObama	2015-09-05T16:58:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9IG 	0	0	
In the weekly address, President Obama discusses the need for Congress to pass a budget and avoid a shutdown. http://t.co/lgum3nYcdS	BarackObama	2015-09-05T15:43:46.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9IG 	0	0	
It's a beautiful world. Let's fight to protect it. http://t.co/DrBP5VCgr0	BarackObama	2015-09-04T21:03:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Go behind the lens with @PeteSouza's photo gallery from President Obama's recent trip to Alaska. http://t.co/cisonNXKnY	BarackObama	2015-09-04T20:03:02.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r9I8 	0	1	
DEADLINE: Today is your last chance to show your support for updated overtime rules. http://t.co/SuhAfiFgRy #FixOvertime	BarackObama	2015-09-04T18:00:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b5AX 	1	0	
Higher wages, 173,000 jobs added, and a dropping unemployment rate are all good news—but there's more work to do. http://t.co/ji2mXAJTZd	BarackObama	2015-09-04T17:00:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f9IH 	0	0	
The economy added 173,000 jobs in August—a record-breaking 66 consecutive months of private-sector job growth.	BarackObama	2015-09-04T14:24:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
Under the #IranDeal, Iran can't build a secret nuclear weapon. Learn more: http://t.co/ileTwVVRfl	BarackObama	2015-09-03T21:41:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e52X 	1	0	
Tomorrow is the last day—add your name if you agree it's time to #FixOvertime for millions of middle-class families: http://t.co/PM2jrrjXSG	BarackObama	2015-09-03T17:42:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9OD 	1	0	
Read why it's crucial to #FixOvertime protections for millions of working families. http://t.co/ojDJfiFBQI	BarackObama	2015-09-03T15:36:48.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9OC 	1	0	
Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans. http://t.co/d4X2zo2ViJ	BarackObama	2015-09-02T21:13:52.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s9Gb 	0	0	
President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out: http://t.co/Skkh8ciLsE	BarackObama	2015-09-02T17:36:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b5AL 	0	0	
"Few things can have as negative an impact on our economy as climate change." —President Obama #ActOnClimate http://t.co/0ifY6Lmvfm	BarackObama	2015-09-02T15:42:55.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://snpy.tv/1JI9CTs 	1	0	
“Climate change is no longer some far-off problem; it is happening here, it is happening now." —President Obama http://t.co/GpZw8q2DYY	BarackObama	2015-09-01T19:52:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i9Gb 	0	0	
Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change. http://t.co/w3OHUbZJxX	BarackObama	2015-09-01T16:32:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://www.snappytv.com/tc/784964 	0	0	
Make your voice heard on updating overtime rules before Friday's deadline: http://t.co/aXrmUzSjRH #FixOvertime http://t.co/iVGfgVV2Ho	BarackObama	2015-09-01T15:18:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g9FY 	1	0	photo
It's official: Mount McKinley is now Denali. http://t.co/gEBAN1m9Op http://t.co/NdnYDb4YE9	BarackObama	2015-08-31T21:21:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g9FF 	0	0	photo
Read what former U.S. Secretary of State @Madeleine Albright has to say about the #IranDeal. http://t.co/WjdXPU01Aj	BarackObama	2015-08-31T19:37:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c53K 	1	1	
Find out how @OFA is giving organizers around the country the training and management skills they need to succeed. http://t.co/zUECBnYZhP	BarackObama	2015-08-31T16:27:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d55C 	0	1	
"As long as I’m President, America will lead the world to meet the threat of climate change." —President Obama http://t.co/KjpcaULAUR	BarackObama	2015-08-29T16:34:48.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9Mk 	0	0	
In the weekly address, President Obama discusses his upcoming trip to Alaska and pledges to #ActOnClimate. http://t.co/KjpcaUtZwh	BarackObama	2015-08-29T15:12:00.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h9Mk 	1	0	
